Year,Date,Sport,Event,Event_gender,Team,Country_Code,Athlete,Gender,Medal,CGA,Host_City,Games,Season
2018,5–8 April 2018,Cycling,Track points race,Women,Wales,WAL,Elinor Barker,Female,Gold,WAL,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track points race,Women,Scotland,SCO,Katie Archibald,Female,Silver,SCO,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track points race,Women,Scotland,SCO,Neah Evans,Female,Bronze,SCO,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track individual pursuit,Women,Scotland,SCO,Katie Archibald,Female,Gold,SCO,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track individual pursuit,Women,Australia,AUS,Rebecca Wiasak,Female,Silver,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track individual pursuit,Women,Australia,AUS,Annette Edmondson,Female,Bronze,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track team pursuit,Women,Australia,AUS,Alexandra Manly / Annette Edmondson / Ashlee Ankudinoff / Amy Cure,Female,Gold,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track team pursuit,Women,New Zealand,NZL,Kirstie James / Rushlee Buchanan / Racquel Sheath / Bryony Botha,Female,Silver,NZL,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track team pursuit,Women,Canada,CAN,Allison Beveridge / Annie Foreman-Mackey / Ariane Bonhomme / Stephanie Roorda,Female,Bronze,CAN,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track scratch race,Women,Australia,AUS,Amy Cure,Female,Gold,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track scratch race,Women,Scotland,SCO,Neah Evans,Female,Silver,SCO,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track scratch race,Women,England,ENG,Emily Kay,Female,Bronze,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track sprint,Women,Australia,AUS,Stephanie Morton,Female,Gold,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track sprint,Women,New Zealand,NZL,Natasha Hansen,Female,Silver,NZL,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track sprint,Women,Australia,AUS,Kaarle McCulloch,Female,Bronze,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track team sprint,Women,Australia,AUS,Kaarle McCulloch / Stephanie Morton,Female,Gold,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track team sprint,Women,New Zealand,NZL,Natasha Hansen / Emma Cumming,Female,Silver,NZL,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track team sprint,Women,England,ENG,Lauren Bate / Katy Marchant,Female,Bronze,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track 500 m time trial,Women,Australia,AUS,Kaarle McCulloch,Female,Gold,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track 500 m time trial,Women,Australia,AUS,Stephanie Morton,Female,Silver,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Track 500 m time trial,Women,New Zealand,NZL,Emma Cumming,Female,Bronze,NZL,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Para-track tandem sprint B,Men,Scotland,SCO,Neil Fachie / Matt Rotherham,Male,Gold,SCO,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Para-track tandem sprint B,Men,Wales,WAL,James Ball / Peter Mitchell,Male,Silver,WAL,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Para-track tandem sprint B,Men,Australia,AUS,Brad Henderson / Tom Clarke,Male,Bronze,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Para-track tandem 1 km time trial B,Men,Scotland,SCO,Neil Fachie / Matt Rotherham,Male,Gold,SCO,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Para-track tandem 1 km time trial B,Men,Wales,WAL,James Ball / Peter Mitchell,Male,Silver,WAL,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Para-track tandem 1 km time trial B,Men,Australia,AUS,Brad Henderson / Tom Clarke,Male,Bronze,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Para-track tandem sprint B,Women,England,ENG,Sophie Thornhill / Helen Scott,Female,Gold,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–8 April 2018,Cycling,Para-track tandem 1 km time trial B,Women,England,ENG,Sophie Thornhill / Helen Scott,Female,Gold,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic team all-around,Men,England,ENG,Courtney Tulloch / Max Whitlock / James Hall / Nile Wilson / Dominick Cunningham,Male,Gold,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic team all-around,Men,Canada,CAN,Cory Paterson / Jackson Payne / René Cournoyer / Scott Morgan / Zachary Clay,Male,Silver,CAN,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic team all-around,Men,Scotland,SCO,Daniel Purvis / Frank Baines / Hamish Carter / Kelvin Cham / David Weir,Male,Bronze,SCO,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic individual all-around,Men,England,ENG,Nile Wilson,Male,Gold,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic individual all-around,Men,England,ENG,James Hall,Male,Silver,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic individual all-around,Men,Cyprus,CYP,Marios Georgiou,Male,Bronze,CYP,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic floor exercise,Men,Cyprus,CYP,Marios Georgiou,Male,Gold,CYP,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic floor exercise,Men,Canada,CAN,Scott Morgan,Male,Silver,CAN,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic floor exercise,Men,Scotland,SCO,Daniel Purvis,Male,Bronze,SCO,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic pommel horse,Men,Northern Ireland,NIR,Rhys McClenaghan,Male,Gold,NIR,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic pommel horse,Men,England,ENG,Max Whitlock,Male,Silver,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic pommel horse,Men,Canada,CAN,Zachary Clay,Male,Bronze,CAN,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic rings,Men,England,ENG,Courtney Tulloch,Male,Gold,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic rings,Men,England,ENG,Nile Wilson,Male,Silver,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic rings,Men,Canada,CAN,Scott Morgan,Male,Bronze,CAN,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic vault,Men,Australia,AUS,Christopher Remkes,Male,Gold,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic vault,Men,England,ENG,Courtney Tulloch,Male,Silver,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic vault,Men,England,ENG,Dominick Cunningham,Male,Bronze,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic parallel bars,Men,Cyprus,CYP,Marios Georgiou,Male,Gold,CYP,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic parallel bars,Men,England,ENG,Nile Wilson,Male,Silver,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic parallel bars,Men,Scotland,SCO,Frank Baines,Male,Bronze,SCO,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic horizontal bar,Men,England,ENG,Nile Wilson,Male,Gold,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic horizontal bar,Men,Canada,CAN,Cory Paterson,Male,Silver,CAN,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic horizontal bar,Men,England,ENG,James Hall,Male,Bronze,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic team all-around,Women,Canada,CAN,Ellie Black / Shallon Olsen / Isabela Onyshko / Brittany Rogers / Jade Chrobok,Female,Gold,CAN,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic team all-around,Women,England,ENG,Georgia-Mae Fenton / Lucy Stanhope / Alice Kinsella / Kelly Simm / Taeja James,Female,Silver,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic team all-around,Women,Australia,AUS,Georgia-Rose Brown / Alexandra Eade / Georgia Godwin / Rianna Mizzen / Emily Whitehead,Female,Bronze,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic individual all-around,Women,Canada,CAN,Ellie Black,Female,Gold,CAN,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic individual all-around,Women,Australia,AUS,Georgia Godwin,Female,Silver,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic individual all-around,Women,England,ENG,Alice Kinsella,Female,Bronze,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic vault,Women,Canada,CAN,Shallon Olsen,Female,Gold,CAN,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic vault,Women,Canada,CAN,Ellie Black,Female,Silver,CAN,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic vault,Women,Australia,AUS,Emily Whitehead,Female,Bronze,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic uneven bars,Women,England,ENG,Georgia-Mae Fenton,Female,Gold,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic uneven bars,Women,Canada,CAN,Brittany Rogers,Female,Silver,CAN,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic uneven bars,Women,Australia,AUS,Georgia Godwin,Female,Bronze,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic balance beam,Women,England,ENG,Alice Kinsella,Female,Gold,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic balance beam,Women,Australia,AUS,Georgia-Rose Brown,Female,Silver,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic balance beam,Women,England,ENG,Kelly Simm,Female,Bronze,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic floor exercise,Women,Australia,AUS,Alexandra Eade,Female,Gold,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic floor exercise,Women,Wales,WAL,Latalia Bevan,Female,Silver,WAL,Gold Coast,2018 Commonwealth Games,Summer
2018,5–9 April 2018,Gymnastics,Artistic floor exercise,Women,Canada,CAN,Shallon Olsen,Female,Bronze,CAN,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic team all-around,Women,Cyprus,CYP,Diamanto Evripidou / Eleni Ellina / Viktoria Skittidi,Female,Gold,CYP,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic team all-around,Women,Malaysia,MAS,Amy Kwan / Koi Sie Yan / Izzah Amzan,Female,Silver,MAS,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic team all-around,Women,Australia,AUS,Enid Sung / Danielle Prince / Alexandra Kiroi-Bogatyreva,Female,Bronze,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic individual all-around,Women,Cyprus,CYP,Diamanto Evripidou,Female,Gold,CYP,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic individual all-around,Women,Canada,CAN,Katherine Uchida,Female,Silver,CAN,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic individual all-around,Women,Malaysia,MAS,Amy Kwan,Female,Bronze,MAS,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic hoop,Women,Cyprus,CYP,Diamanto Evripidou,Female,Gold,CYP,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic hoop,Women,Wales,WAL,Laura Halford,Female,Silver,WAL,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic hoop,Women,Malaysia,MAS,Amy Kwan,Female,Bronze,MAS,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic ball,Women,Cyprus,CYP,Diamanto Evripidou,Female,Gold,CYP,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic ball,Women,Malaysia,MAS,Koi Sie Yan,Female,Silver,MAS,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic ball,Women,Australia,AUS,Alexandra Kiroi-Bogatyreva,Female,Bronze,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic clubs,Women,Canada,CAN,Sophie Crane,Female,Gold,CAN,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic clubs,Women,Malaysia,MAS,Koi Sie Yan,Female,Silver,MAS,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic clubs,Women,Cyprus,CYP,Diamanto Evripidou,Female,Bronze,CYP,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic ribbon,Women,Malaysia,MAS,Amy Kwan,Female,Gold,MAS,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic ribbon,Women,Cyprus,CYP,Diamanto Evripidou,Female,Silver,CYP,Gold Coast,2018 Commonwealth Games,Summer
2018,11–13 April 2018,Gymnastics,Rhythmic ribbon,Women,Malaysia,MAS,Koi Sie Yan,Female,Bronze,MAS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–14 April 2018,Hockey,Men's tournament,Men,Australia,AUS,Lachlan Sharp / Tom Craig / Jake Harvie / Tom Wickham / Matthew Dawson / Jeremy Edwards / Mark Knowles / Eddie Ockenden / Jacob Whetton / Aaron Kleinschmidt / Aran Zalewski / Flynn Ogilvie / Daniel Beale / Tyler Lovell / Trent Mitton / Dylan Wotherspoon / Andrew Charter / Jeremy Hayward,Male,Gold,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–14 April 2018,Hockey,Men's tournament,Men,New Zealand,NZL,Cory Bennett / Dane Lett / Harry Miskimmin / Nick Ross / Richard Joyce / Marcus Child / Jared Panchia / Aidan Sarikaya / Nic Woods / Devon Manchester / Kane Russell / Arun Panchia / Shea McAleese / Stephen Jenness / Dominic Newman / Hugo Inglis / George Muir / Hayden Phillips,Male,Silver,NZL,Gold Coast,2018 Commonwealth Games,Summer
2018,5–14 April 2018,Hockey,Men's tournament,Men,England,ENG,George Pinner / Harry Gibson / Ollie Willars / Henry Weir / Harry Martin / Chris Griffiths / Ian Sloan / Sam Ward / Mark Gleghorne / Phil Roper / Adam Dixon / Barry Middleton / Brendan Creed / David Goodfield / Liam Ansell / David Condon / James Gall / Liam Sanford,Male,Bronze,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–14 April 2018,Hockey,Women's tournament,Women,New Zealand,NZL,Tarryn Davey / Sam Harrison / Olivia Merry / Frances Davies / Amy Robinson / Sally Rutherford / Brooke Neal / Ella Gunson / Sam Charlton / Grace O'Hanlon / Liz Thompson / Rose Keddell / Kelsey Smith / Pippa Hayward / Shiloh Gloyn / Madison Doar / Stacey Michelsen / Anita McLaren,Female,Gold,NZL,Gold Coast,2018 Commonwealth Games,Summer
2018,5–14 April 2018,Hockey,Women's tournament,Women,Australia,AUS,Gabrielle Nance / Brooke Peris / Emily Hurtz / Jodie Kenny / Karri McMahon / Edwina Bone / Stephanie Kershaw / Kaitlin Nobbs / Jordyn Holzberger / Jane Claxton / Jocelyn Bartram / Renee Taylor / Madi Ratcliffe / Ashlea Fey / Emily Smith / Rachael Lynch / Grace Stewart / Savannah Fitzpatrick,Female,Silver,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–14 April 2018,Hockey,Women's tournament,Women,England,ENG,Maddie Hinch / Kathryn Lane / Laura Unsworth / Sarah Haycroft / Anna Toman / Hannah Martin / Susannah Townsend / Suzy Petty / Ellie Rayer / Alex Danson / Emily Defroand / Giselle Ansley / Sophie Bray / Hollie Pearne-Webb / Ellie Watton / Amy Tennant / Jo Hunter / Grace Balsdon,Female,Bronze,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Men's singles,Men,Australia,AUS,Aaron Wilson,Male,Gold,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Men's singles,Men,Canada,CAN,Ryan Bester,Male,Silver,CAN,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Men's singles,Men,England,ENG,Robert Paxton,Male,Bronze,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Men's pairs,Men,Wales,WAL,Daniel Salmon / Marc Wyatt,Male,Gold,WAL,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Men's pairs,Men,Scotland,SCO,Paul Foster / Alex Marshall,Male,Silver,SCO,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Men's pairs,Men,Cook Islands,COK,Taiki Paniani / Aidan Zittersteijn,Male,Bronze,COK,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Men's triples,Men,Scotland,SCO,Darren Burnett / Derek Oliver / Ronnie Duncan,Male,Gold,SCO,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Men's triples,Men,Australia,AUS,Aron Sherriff / Barrie Lester / Nathan Rice,Male,Silver,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Men's triples,Men,Norfolk Island,NFK,Hadyn Evans / Phillip Jones / Ryan Dixon,Male,Bronze,NFK,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Men's fours,Men,Scotland,SCO,Alex Marshall / Paul Foster / Derek Oliver / Ronnie Duncan,Male,Gold,SCO,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Men's fours,Men,Australia,AUS,Aron Sherriff / Barrie Lester / Nathan Rice / Brett Wilkie,Male,Silver,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Men's fours,Men,England,ENG,David Bolt / Jamie Chestney / Sam Tolchard / Louis Ridout,Male,Bronze,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Women's singles,Women,New Zealand,NZL,Jo Edwards,Female,Gold,NZL,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Women's singles,Women,Wales,WAL,Laura Daniels,Female,Silver,WAL,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Women's singles,Women,South Africa,RSA,Colleen Piketh,Female,Bronze,RSA,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Women's pairs,Women,Malaysia,MAS,Emma Firyana / Siti Zalina,Female,Gold,MAS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Women's pairs,Women,South Africa,RSA,Colleen Piketh / Nicolene Neal,Female,Silver,RSA,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Women's pairs,Women,Scotland,SCO,Claire Johnston / Lesley Doig,Female,Bronze,SCO,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Women's triples,Women,Australia,AUS,Carla Krizanic / Natasha Scott / Rebecca Van Asch,Female,Gold,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Women's triples,Women,Scotland,SCO,Caroline Brown / Kay Moran / Stacey McDougall,Female,Silver,SCO,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Women's triples,Women,England,ENG,Ellen Falkner / Katherine Rednall / Sian Honnor,Female,Bronze,ENG,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Women's fours,Women,Australia,AUS,Carla Krizanic / Kelsey Cottrell / Natasha Scott / Rebecca Van Asch,Female,Gold,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Women's fours,Women,South Africa,RSA,Elma Davis / Esme Kruger / Johanna Snyman / Nicolene Neal,Female,Silver,RSA,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Women's fours,Women,Malta,MLT,Connie-Leigh Rixon / Rebecca Rixon / Rosemaree Rixon / Sharon Callus,Female,Bronze,MLT,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Mixed para-sport pairs,Mixed,Australia,AUS,Jake Fehlberg / Lynne Seymour,Mixed,Gold,AUS,Gold Coast,2018 Commonwealth Games,Summer
2018,5–13 April 2018,Lawn bowls,Mixed para-sport pairs,Mixed,South Africa,RSA,Philippus Walker / Nozipho Schroeder,Mixed,Silver,RSA,Gold Coast,2018 Commonwealth Games,Summer
